timestamp,cpu_percent,memory_usage_mb,memory_percent,response_time_ms,status
2025-05-11 07:21:57,49.90,225.6,88.12,310,healthy
2025-05-11 07:22:03,0.03,23.39,9.14,11,healthy
2025-05-11 07:22:08,4.71,33.85,13.22,9,healthy
2025-05-11 07:22:13,0.03,23.4,9.14,18,healthy
2025-05-11 07:22:18,0.03,23.48,9.17,19,healthy
2025-05-11 07:22:24,0.00,23.41,9.14,49,healthy
2025-05-11 07:22:31,0.02,23.39,9.14,17,healthy
2025-05-11 07:22:36,0.02,23.48,9.17,59,healthy
2025-05-11 07:22:42,0.02,23.41,9.14,15,healthy
2025-05-11 07:22:48,0.02,23.49,9.18,19,healthy
2025-05-11 07:22:53,0.00,23.3,9.10,18,healthy
2025-05-11 07:23:00,0.03,23.48,9.17,18,healthy
2025-05-11 07:23:05,47.64,180.2,70.39,147,healthy
2025-05-11 07:23:11,0.04,23.39,9.14,17,healthy
2025-05-11 07:23:17,35.26,139.8,54.61,76,healthy
2025-05-11 07:23:23,0.04,23.4,9.14,16,healthy
2025-05-11 07:23:28,0.02,23.5,9.18,19,healthy
2025-05-11 07:23:34,0.04,23.4,9.14,17,healthy
2025-05-11 07:23:41,0.03,23.48,9.17,23,healthy
2025-05-11 07:23:46,0.04,23.3,9.10,8,healthy
2025-05-11 07:23:52,0.03,23.48,9.17,16,healthy
2025-05-11 07:23:58,0.00,28.39,11.09,15,healthy
2025-05-11 07:24:02,0.00,11,100.00,12,healthy
2025-05-11 07:24:07,5.36,23.48,9.17,28,healthy
2025-05-11 07:24:13,46.03,225.4,88.05,85,healthy
2025-05-11 07:24:20,0.02,23.41,9.14,8,healthy
2025-05-11 07:24:25,14.11,64.52,25.20,155,healthy
2025-05-11 07:24:31,0.05,23.41,9.14,16,healthy
2025-05-11 07:24:37,0.03,23.48,9.17,32,healthy
2025-05-11 07:24:43,0.03,23.39,9.14,17,healthy
2025-05-11 07:24:48,0.02,23.48,9.17,16,healthy
2025-05-11 07:24:54,50.88,255.9,99.96,5,unhealthy
2025-05-11 07:25:01,5.70,23.45,9.16,29,healthy
2025-05-11 07:25:06,49.95,255.8,99.92,147,healthy
2025-05-11 07:25:12,0.03,23.4,9.14,13,healthy
2025-05-11 07:25:18,21.05,34.48,13.47,33,healthy
2025-05-11 07:25:22,0.02,23.39,9.14,14,healthy
2025-05-11 07:25:28,0.02,23.47,9.17,17,healthy
2025-05-11 07:25:33,0.00,23.48,9.17,17,healthy
2025-05-11 07:25:40,0.02,23.47,9.17,15,healthy
2025-05-11 07:25:45,50.98,255.9,99.96,8,unhealthy
2025-05-11 07:25:51,5.80,23.46,9.16,27,healthy
2025-05-11 07:25:57,50.23,255.8,99.92,140,healthy
2025-05-11 07:26:03,0.02,23.41,9.14,12,healthy
2025-05-11 07:26:08,2.48,24.35,9.51,17,healthy
2025-05-11 07:26:14,3.79,34.06,13.30,13,healthy
2025-05-11 07:26:21,0.02,33.64,13.14,8,healthy
2025-05-11 07:26:26,50.45,242.8,94.84,129,healthy
2025-05-11 07:26:32,0.00,23.31,9.11,16,healthy
2025-05-11 07:26:38,4.78,23.48,9.17,14,healthy
2025-05-11 07:26:43,50.37,254.1,99.26,6,unhealthy
2025-05-11 07:26:50,5.85,33.79,13.20,17,healthy
2025-05-11 07:26:55,0.04,33.57,13.11,12,healthy
2025-05-11 07:27:00,0.00,11,100.00,13,healthy
2025-05-11 07:27:06,5.64,23.48,9.17,15,healthy
2025-05-11 07:27:12,46.94,255.8,99.92,164,healthy
2025-05-11 07:27:17,0.03,23.39,9.14,17,healthy
2025-05-11 07:27:23,0.03,23.48,9.17,63,healthy
2025-05-11 07:27:29,50.17,255.6,99.84,32,unhealthy
2025-05-11 07:27:34,0.02,23.41,9.14,15,healthy
2025-05-11 07:27:41,50.12,255.7,99.88,95,healthy
2025-05-11 07:27:46,0.03,23.4,9.14,16,healthy
2025-05-11 07:27:52,4.47,23.91,9.34,8,healthy
2025-05-11 07:27:58,0.03,23.3,9.10,16,healthy
2025-05-11 07:28:03,0.03,23.48,9.17,17,healthy
2025-05-11 07:28:10,0.00,23.29,9.10,18,healthy
2025-05-11 07:28:15,0.02,23.48,9.17,19,healthy
2025-05-11 07:28:21,0.00,23.47,9.17,16,healthy
2025-05-11 07:28:27,4.12,23.48,9.17,25,healthy
2025-05-11 07:28:33,50.38,255.8,99.92,56,unhealthy
2025-05-11 07:28:38,0.14,23.39,9.14,18,healthy
2025-05-11 07:28:44,36.17,145.6,56.88,106,healthy
2025-05-11 07:28:51,0.02,23.41,9.14,13,healthy
2025-05-11 07:28:56,11.80,34.09,13.32,67,healthy
2025-05-11 07:29:02,0.02,23.4,9.14,19,healthy
2025-05-11 07:29:08,0.03,23.48,9.17,16,healthy
2025-05-11 07:29:13,0.03,23.39,9.14,18,healthy
2025-05-11 07:29:20,0.03,23.48,9.17,8,healthy
2025-05-11 07:29:25,0.00,23.48,9.17,17,healthy
2025-05-11 07:29:31,0.02,23.41,9.14,13,healthy
2025-05-11 07:29:37,0.02,23.49,9.18,90,healthy
2025-05-11 07:29:43,0.03,23.3,9.10,16,healthy
2025-05-11 07:29:49,0.02,23.48,9.17,16,healthy
2025-05-11 07:29:54,25.26,140.1,54.73,105,healthy
2025-05-11 07:30:01,0.02,23.4,9.14,11,healthy
2025-05-11 07:30:06,2.56,24.21,9.46,43,healthy
2025-05-11 07:30:12,0.01,23.4,9.14,11,healthy
2025-05-11 07:30:18,0.01,23.48,9.17,26,healthy
2025-05-11 07:30:23,5.67,23.48,9.17,14,healthy
2025-05-11 07:30:30,0.02,23.49,9.18,12,healthy
2025-05-11 07:30:35,0.00,11,100.00,16,healthy
2025-05-11 07:30:41,0.02,23.51,9.18,11,healthy
2025-05-11 07:30:47,0.02,23.49,9.18,21,healthy
2025-05-11 07:30:53,0.00,18,7.03,13,healthy
2025-05-11 07:30:58,5.67,23.49,9.18,18,healthy
2025-05-11 07:31:04,50.17,256,100.00,287,healthy
2025-05-11 07:31:11,4.27,23.47,9.17,20,healthy
2025-05-11 07:31:17,49.87,207.9,81.21,185,healthy
2025-05-11 07:31:22,0.00,23.48,9.17,21,healthy
2025-05-11 07:31:28,0.02,23.48,9.17,18,healthy
2025-05-11 07:31:33,50.06,254.6,99.45,9,healthy
2025-05-11 07:31:40,6.09,23.71,9.26,15,healthy
2025-05-11 07:31:46,50.75,246.7,96.37,358,unhealthy
2025-05-11 07:31:51,0.01,23.4,9.14,10,healthy
2025-05-11 07:31:57,18.91,109.4,42.73,64,healthy
2025-05-11 07:32:03,0.02,23.41,9.14,11,healthy
2025-05-11 07:32:08,0.01,23.5,9.18,11,healthy
2025-05-11 07:32:14,0.01,23.39,9.14,14,healthy
2025-05-11 07:32:20,0.02,23.48,9.17,16,healthy
2025-05-11 07:32:25,0.00,23.31,9.11,13,healthy
2025-05-11 07:32:31,0.02,23.48,9.17,12,healthy
2025-05-11 07:32:37,64.91,250,97.66,136,unhealthy
2025-05-11 07:32:43,0.02,23.4,9.14,7,healthy
2025-05-11 07:32:48,12.78,44.02,17.20,17,healthy
2025-05-11 07:32:54,1.58,23.86,9.32,17,healthy
2025-05-11 07:33:00,0.04,23.66,9.24,18,healthy
2025-05-11 07:33:06,29.11,175.7,68.63,106,healthy
2025-05-11 07:33:11,0.02,23.41,9.14,12,healthy
2025-05-11 07:33:17,0.03,23.49,9.18,131,healthy
2025-05-11 07:33:23,0.02,23.4,9.14,17,healthy
2025-05-11 07:33:28,0.03,23.49,9.18,18,healthy
2025-05-11 07:33:34,4.35,33.78,13.20,87,healthy
2025-05-11 07:33:39,0.19,23.4,9.14,16,healthy
2025-05-11 07:33:44,0.04,23.49,9.18,12,healthy
2025-05-11 07:33:50,0.00,11,100.00,46,healthy
2025-05-11 07:33:55,0.02,23.4,9.14,17,healthy
2025-05-11 07:34:01,0.02,23.49,9.18,17,healthy
2025-05-11 07:34:07,0.03,23.41,9.14,27,healthy
2025-05-11 07:34:13,0.03,23.49,9.18,21,healthy
2025-05-11 07:34:17,0.00,11,100.00,11,healthy
2025-05-11 07:34:22,3.46,23.48,9.17,14,healthy
2025-05-11 07:34:28,41.75,118.4,46.25,67,healthy
2025-05-11 07:34:34,0.04,23.4,9.14,22,healthy
2025-05-11 07:34:40,0.03,23.49,9.18,53,healthy
2025-05-11 07:34:46,0.05,23.39,9.14,18,healthy
2025-05-11 07:34:52,0.02,23.48,9.17,18,healthy
2025-05-11 07:34:58,29.38,230.5,90.04,147,healthy
2025-05-11 07:35:03,0.02,23.39,9.14,17,healthy
2025-05-11 07:35:10,34.52,180,70.31,103,healthy
2025-05-11 07:35:16,49.90,255.4,99.77,5,unhealthy
2025-05-11 07:35:22,6.03,23.47,9.17,17,healthy
2025-05-11 07:35:27,50.18,255,99.61,306,healthy
2025-05-11 07:35:33,0.03,23.39,9.14,16,healthy
2025-05-11 07:35:39,10.22,58.38,22.80,32,healthy
2025-05-11 07:35:44,0.03,23.39,9.14,17,healthy
2025-05-11 07:35:51,0.03,23.49,9.18,41,healthy
2025-05-11 07:35:57,0.02,23.4,9.14,18,healthy
2025-05-11 07:36:02,0.02,23.49,9.18,18,healthy
2025-05-11 07:36:08,0.00,23.4,9.14,13,healthy
2025-05-11 07:36:13,0.03,33.55,13.11,18,healthy
2025-05-11 07:36:20,0.02,33.58,13.12,11,healthy
2025-05-11 07:36:26,0.03,23.39,9.14,13,healthy
2025-05-11 07:36:32,0.02,23.48,9.17,17,healthy
2025-05-11 07:36:38,53.26,255.8,99.92,1084,healthy
2025-05-11 07:36:44,5.96,23.48,9.17,17,healthy
2025-05-11 07:36:50,50.29,241,94.14,19,healthy
2025-05-11 07:36:54,0.03,23.4,9.14,17,healthy
2025-05-11 07:37:00,0.02,23.49,9.18,17,healthy
2025-05-11 07:37:06,0.00,23.3,9.10,14,healthy
2025-05-11 07:37:12,0.02,23.48,9.17,17,healthy
2025-05-11 07:37:17,50.53,255.9,99.96,7,healthy
2025-05-11 07:37:23,5.94,23.97,9.36,17,healthy
2025-05-11 07:37:29,50.55,255.6,99.84,188,healthy
2025-05-11 07:37:34,0.03,23.4,9.14,12,healthy
2025-05-11 07:37:41,48.07,245.7,95.98,92,healthy
2025-05-11 07:37:47,0.03,23.39,9.14,20,healthy
2025-05-11 07:37:53,0.02,23.48,9.17,310,healthy
2025-05-11 07:37:57,5.97,23.78,9.29,20,healthy
2025-05-11 07:38:02,0.02,23.39,9.14,17,healthy
2025-05-11 07:38:08,0.02,23.48,9.17,15,healthy
2025-05-11 07:38:14,1.26,23.3,9.10,25,healthy
2025-05-11 07:38:20,0.03,23.48,9.17,18,healthy
2025-05-11 07:38:26,0.00,23.29,9.10,18,healthy
2025-05-11 07:38:32,0.02,23.73,9.27,16,healthy
2025-05-11 07:38:37,51.12,255.9,99.96,162,healthy
2025-05-11 07:38:43,0.02,23.39,9.14,77,healthy
2025-05-11 07:38:49,17.60,105.6,41.25,289,healthy
2025-05-11 07:38:55,0.04,23.4,9.14,24,healthy
2025-05-11 07:39:01,0.03,23.48,9.17,77,healthy
2025-05-11 07:39:07,0.03,23.4,9.14,18,healthy
2025-05-11 07:39:12,0.02,23.49,9.18,17,healthy
2025-05-11 07:39:18,0.00,23.3,9.10,13,healthy
2025-05-11 07:39:24,0.02,23.49,9.18,21,healthy
2025-05-11 07:39:30,0.00,23.3,9.10,16,healthy
2025-05-11 07:39:36,50.45,214.7,83.87,112,healthy
2025-05-11 07:39:42,0.03,23.39,9.14,21,healthy
2025-05-11 07:39:48,36.28,205.4,80.23,288,healthy
2025-05-11 07:39:53,0.00,23.51,9.18,17,healthy
2025-05-11 07:39:59,0.03,23.48,9.17,17,healthy
2025-05-11 07:40:05,39.76,215.2,84.06,257,healthy
2025-05-11 07:40:11,0.02,23.39,9.14,16,healthy
2025-05-11 07:40:17,35.35,190.5,74.41,161,healthy
2025-05-11 07:40:22,0.00,23.3,9.10,18,healthy
2025-05-11 07:40:28,0.02,25.41,9.93,17,healthy
2025-05-11 07:40:34,50.52,253,98.83,4,unhealthy
2025-05-11 07:40:40,6.00,23.85,9.32,9,healthy
2025-05-11 07:40:46,18.79,110,42.97,78,healthy
2025-05-11 07:40:52,0.02,23.44,9.16,17,healthy
2025-05-11 07:40:57,0.02,23.5,9.18,30,healthy
2025-05-11 07:41:02,0.00,11,100.00,15,healthy
2025-05-11 07:41:07,6.66,23.5,9.18,15,healthy
2025-05-11 07:41:13,22.45,109.8,42.89,104,healthy
2025-05-11 07:41:19,0.02,23.39,9.14,20,healthy
2025-05-11 07:41:24,0.02,23.49,9.18,14,healthy
2025-05-11 07:41:29,0.00,11,100.00,19,healthy
2025-05-11 07:41:34,6.22,23.48,9.17,17,healthy
2025-05-11 07:41:41,26.31,180.4,70.47,159,healthy
2025-05-11 07:41:47,0.06,23.39,9.14,22,healthy
2025-05-11 07:41:52,0.02,23.48,9.17,18,healthy
2025-05-11 07:41:58,0.03,23.39,9.14,17,healthy
2025-05-11 07:42:04,0.02,23.48,9.17,17,healthy
2025-05-11 07:42:10,0.00,28.5,11.13,12,healthy
2025-05-11 07:42:16,0.02,38.57,15.07,18,healthy
2025-05-11 07:42:22,0.02,38.59,15.07,140,healthy
2025-05-11 07:42:26,0.03,23.39,9.14,17,healthy
2025-05-11 07:42:32,0.02,23.48,9.17,16,healthy
2025-05-11 07:42:38,0.00,11,100.00,16,healthy
2025-05-11 07:42:43,6.45,23.49,9.18,17,healthy
2025-05-11 07:42:49,50.68,256,100.00,86,healthy
2025-05-11 07:42:55,0.02,23.4,9.14,17,healthy
2025-05-11 07:43:01,35.05,175.8,68.67,74,healthy
2025-05-11 07:43:07,0.03,23.4,9.14,17,healthy
2025-05-11 07:43:12,0.01,23.49,9.18,26,healthy
2025-05-11 07:43:18,51.75,256,100.00,135,healthy
2025-05-11 07:43:24,0.03,23.4,9.14,19,healthy
2025-05-11 07:43:30,24.21,90,35.16,17,healthy
2025-05-11 07:43:36,0.02,23.39,9.14,17,healthy
2025-05-11 07:43:42,0.06,23.48,9.17,50,healthy
2025-05-11 07:43:47,0.03,23.4,9.14,9,healthy
2025-05-11 07:43:53,0.02,23.48,9.17,19,healthy
2025-05-11 07:43:59,0.00,23.71,9.26,25,healthy
2025-05-11 07:44:03,0.00,11,100.00,17,healthy
2025-05-11 07:44:09,5.68,23.49,9.18,17,healthy
2025-05-11 07:44:15,48.90,255.8,99.92,360,healthy
2025-05-11 07:44:21,0.03,23.39,9.14,15,healthy
2025-05-11 07:44:27,14.52,59.58,23.27,52,healthy
2025-05-11 07:44:32,0.03,23.39,9.14,18,healthy
2025-05-11 07:44:38,0.04,23.48,9.17,21,healthy
2025-05-11 07:44:44,0.00,4.785,1.87,17,healthy
2025-05-11 07:44:50,0.02,23.73,9.27,16,healthy
2025-05-11 07:44:56,0.00,17.61,6.88,17,healthy
2025-05-11 07:45:02,0.00,23.77,9.29,18,healthy
2025-05-11 07:45:07,0.02,23.5,9.18,16,healthy
2025-05-11 07:45:13,0.00,11,100.00,17,healthy
2025-05-11 07:45:19,6.10,23.49,9.18,18,healthy
2025-05-11 07:45:24,50.42,256,100.00,15,healthy
2025-05-11 07:45:30,0.02,23.41,9.14,53,healthy
2025-05-11 07:45:36,25.34,142.2,55.55,128,healthy
2025-05-11 07:45:42,0.74,23.52,9.19,17,healthy
2025-05-11 07:45:47,0.02,25.62,10.01,16,healthy
2025-05-11 07:45:53,0.02,25.64,10.02,77,healthy
2025-05-11 07:45:58,0.02,23.39,9.14,25,healthy
2025-05-11 07:46:04,0.02,23.48,9.17,18,healthy
2025-05-11 07:46:10,0.02,23.3,9.10,18,healthy
2025-05-11 07:46:16,0.02,25.42,9.93,18,healthy
2025-05-11 07:46:22,0.00,23.29,9.10,18,healthy
2025-05-11 07:46:28,0.02,23.48,9.17,19,healthy
2025-05-11 07:46:33,53.28,255.9,99.96,264,healthy
2025-05-11 07:46:39,0.05,23.39,9.14,16,healthy
2025-05-11 07:46:45,9.11,34.11,13.32,19,healthy
2025-05-11 07:46:49,0.03,23.39,9.14,20,healthy
2025-05-11 07:46:55,0.02,23.49,9.18,17,healthy
2025-05-11 07:47:00,0.00,11,100.00,7,healthy
2025-05-11 07:47:05,0.02,23.39,9.14,16,healthy
2025-05-11 07:47:11,0.01,23.48,9.17,7,healthy
2025-05-11 07:47:17,0.03,23.4,9.14,18,healthy
2025-05-11 07:47:23,0.02,23.48,9.17,17,healthy
2025-05-11 07:47:28,0.00,11,100.00,16,healthy
2025-05-11 07:47:34,0.02,23.39,9.14,17,healthy
2025-05-11 07:47:40,0.02,23.48,9.17,18,healthy
2025-05-11 07:47:46,10.51,23.31,9.11,18,healthy
2025-05-11 07:47:52,0.02,23.5,9.18,17,healthy
2025-05-11 07:47:58,0.00,23.3,9.10,15,healthy
2025-05-11 07:48:03,6.85,23.48,9.17,16,healthy
2025-05-11 07:48:09,49.93,218.5,85.35,236,healthy
2025-05-11 07:48:15,0.02,23.39,9.14,32,healthy
2025-05-11 07:48:21,43.81,246.1,96.13,158,healthy
2025-05-11 07:48:27,0.03,23.4,9.14,18,healthy
2025-05-11 07:48:33,0.02,23.48,9.17,68,healthy
2025-05-11 07:48:38,0.04,23.4,9.14,23,healthy
2025-05-11 07:48:44,0.02,23.49,9.18,19,healthy
2025-05-11 07:48:50,0.00,23.73,9.27,17,healthy
2025-05-11 07:48:56,0.02,23.49,9.18,21,healthy
2025-05-11 07:49:02,0.00,11,100.00,15,healthy
2025-05-11 07:49:08,0.03,23.3,9.10,25,healthy
2025-05-11 07:49:13,0.02,23.48,9.17,17,healthy
2025-05-11 07:49:19,0.00,23.51,9.18,18,healthy
2025-05-11 07:49:24,0.02,23.64,9.23,16,healthy
2025-05-11 07:49:30,0.02,23.67,9.25,18,healthy
2025-05-11 07:49:36,0.00,23.3,9.10,23,healthy
2025-05-11 07:49:42,0.02,23.49,9.18,18,healthy
2025-05-11 07:49:48,50.19,255.8,99.92,114,unhealthy
2025-05-11 07:49:53,0.02,23.38,9.13,17,healthy
2025-05-11 07:49:59,7.58,48.82,19.07,87,healthy
2025-05-11 07:50:05,0.03,23.4,9.14,16,healthy
2025-05-11 07:50:11,0.02,23.49,9.18,78,healthy
2025-05-11 07:50:17,0.00,23.31,9.11,17,healthy
2025-05-11 07:50:23,0.02,23.47,9.17,17,healthy
2025-05-11 07:50:28,0.00,11,100.00,14,healthy
2025-05-11 07:50:34,6.41,23.73,9.27,16,healthy
2025-05-11 07:50:40,6.39,54.09,21.13,8,healthy
2025-05-11 07:50:44,0.00,11,100.00,17,healthy
2025-05-11 07:50:50,5.97,23.73,9.27,17,healthy
2025-05-11 07:50:56,50.41,253.3,98.95,113,healthy
2025-05-11 07:51:02,0.02,23.39,9.14,16,healthy
2025-05-11 07:51:08,45.90,185.9,72.62,95,healthy
2025-05-11 07:51:12,0.00,11,100.00,10,healthy
2025-05-11 07:51:18,0.03,23.3,9.10,33,healthy
2025-05-11 07:51:23,0.02,25.43,9.93,16,healthy
2025-05-11 07:51:29,0.00,23.47,9.17,16,healthy
2025-05-11 07:51:35,5.74,23.57,9.21,15,healthy
2025-05-11 07:51:40,0.02,23.59,9.21,16,healthy
2025-05-11 07:51:46,49.64,252.7,98.71,7,healthy
2025-05-11 07:51:52,0.02,23.39,9.14,17,healthy
2025-05-11 07:51:58,0.02,25.42,9.93,17,healthy
2025-05-11 07:52:03,5.28,23.58,9.21,16,healthy
2025-05-11 07:52:09,0.03,23.36,9.12,19,healthy
2025-05-11 07:52:15,0.04,25.38,9.91,19,healthy
2025-05-11 07:52:22,0.04,23.31,9.11,17,healthy
2025-05-11 08:10:57,0.03,23.49,9.18,21,healthy
2025-05-11 08:11:04,0.00,23.3,9.10,19,healthy
2025-05-11 08:11:09,0.03,23.48,9.17,14,healthy
2025-05-11 08:11:15,50.65,255.9,99.96,252,unhealthy
2025-05-11 08:11:21,0.00,23.31,9.11,16,healthy
2025-05-11 08:11:27,0.03,23.47,9.17,15,healthy
2025-05-11 08:11:33,41.10,235.3,91.91,15,healthy
2025-05-11 08:11:38,0.06,23.4,9.14,20,healthy
2025-05-11 08:11:45,5.21,23.99,9.37,19,healthy
2025-05-11 08:11:50,0.04,23.4,9.14,16,healthy
2025-05-11 08:11:56,0.02,23.48,9.17,19,healthy
2025-05-11 08:12:01,0.00,23.3,9.10,18,healthy
2025-05-11 08:12:07,6.28,23.48,9.17,22,healthy
2025-05-11 08:12:13,29.50,145.4,56.80,275,healthy
2025-05-11 08:12:19,0.04,23.39,9.14,15,healthy
2025-05-11 08:12:25,0.03,23.48,9.17,50,healthy
2025-05-11 08:12:31,0.03,23.4,9.14,14,healthy
2025-05-11 08:12:36,0.02,23.49,9.18,13,healthy
2025-05-11 08:12:43,1.51,38.69,15.11,11,healthy
2025-05-11 08:12:48,0.03,38.59,15.07,18,healthy
2025-05-11 08:12:55,0.03,38.61,15.08,182,healthy
2025-05-11 08:13:00,0.84,39,15.23,18,healthy
2025-05-11 08:13:06,0.04,38.58,15.07,18,healthy
2025-05-11 08:13:12,0.05,38.61,15.08,9,healthy
2025-05-11 08:13:17,0.03,23.39,9.14,18,healthy
2025-05-11 08:13:24,0.03,23.48,9.17,14,healthy
2025-05-11 08:13:30,0.03,23.38,9.13,16,healthy
2025-05-11 08:13:35,0.03,23.47,9.17,14,healthy
2025-05-11 08:13:41,0.00,23.3,9.10,14,healthy
2025-05-11 08:13:46,0.02,23.5,9.18,16,healthy
2025-05-11 08:13:53,0.00,11,100.00,17,healthy
2025-05-11 08:13:59,6.22,23.72,9.27,17,healthy
2025-05-11 08:14:05,50.35,255.7,99.88,109,healthy
2025-05-11 08:14:10,0.03,23.39,9.14,10,healthy
2025-05-11 08:14:16,7.86,24.18,9.45,8,healthy
2025-05-11 08:14:22,0.02,23.4,9.14,18,healthy
2025-05-11 08:14:27,0.02,23.48,9.17,16,healthy
2025-05-11 08:14:34,0.05,23.3,9.10,23,healthy
2025-05-11 08:14:40,0.02,23.48,9.17,20,healthy
2025-05-11 08:14:45,0.00,23.3,9.10,17,healthy
2025-05-11 08:14:51,5.48,23.98,9.37,18,healthy
2025-05-11 08:14:57,50.21,255.6,99.84,325,healthy
2025-05-11 08:15:03,0.03,23.39,9.14,16,healthy
2025-05-11 08:15:09,33.95,180.4,70.47,329,healthy
2025-05-11 08:15:15,0.02,23.4,9.14,10,healthy
2025-05-11 08:15:20,0.02,23.49,9.18,20,healthy
2025-05-11 08:15:26,3.91,28.77,11.24,9,healthy
2025-05-11 08:15:32,0.11,28.69,11.21,18,healthy
2025-05-11 08:15:37,0.03,28.71,11.21,143,healthy
2025-05-11 08:15:42,0.05,23.4,9.14,18,healthy
2025-05-11 08:15:48,0.02,23.48,9.17,18,healthy
2025-05-11 08:15:54,0.00,23.3,9.10,18,healthy
2025-05-11 08:16:00,0.02,23.47,9.17,18,healthy
2025-05-11 08:16:05,51.98,251,98.05,40,healthy
2025-05-11 08:16:11,5.45,23.72,9.27,16,healthy
2025-05-11 08:16:17,12.07,54.76,21.39,54,healthy
2025-05-11 08:16:23,0.02,23.39,9.14,17,healthy
2025-05-11 08:16:29,0.02,23.49,9.18,18,healthy
2025-05-11 08:16:35,0.03,23.39,9.14,17,healthy
2025-05-11 08:16:40,0.02,23.48,9.17,18,healthy
2025-05-11 08:16:46,0.00,23.3,9.10,25,healthy
2025-05-11 08:16:52,0.02,23.48,9.17,18,healthy
2025-05-11 08:16:57,50.61,255.8,99.92,3,unhealthy
2025-05-11 08:17:03,6.32,23.45,9.16,16,healthy
2025-05-11 08:17:09,16.03,64.39,25.15,11,healthy
2025-05-11 08:17:15,0.00,23.3,9.10,18,healthy
2025-05-11 08:17:20,5.57,23.5,9.18,28,healthy
2025-05-11 08:17:26,50.40,255.9,99.96,148,unhealthy
2025-05-11 08:17:32,0.02,23.39,9.14,17,healthy
2025-05-11 08:17:37,0.02,25.41,9.93,17,healthy
2025-05-11 08:17:43,51.05,255.6,99.84,7,unhealthy
2025-05-11 08:17:49,5.57,23.46,9.16,19,healthy
2025-05-11 08:19:46,49.40,178.5,69.73,62,healthy
2025-05-11 08:19:52,0.02,28.5,11.13,19,healthy
2025-05-11 08:19:58,4.70,30.52,11.92,20,healthy
2025-05-11 08:20:04,0.00,23.55,9.20,22,healthy
2025-05-11 08:20:10,0.02,25.48,9.95,22,healthy
2025-05-11 08:20:16,0.02,25.5,9.96,16,healthy
2025-05-11 08:20:22,16.34,23.45,9.16,32,healthy
2025-05-11 08:20:27,0.07,23.48,9.17,14,healthy
2025-05-11 08:20:33,0.00,14.64,5.72,17,healthy
2025-05-11 08:20:39,0.02,23.48,9.17,16,healthy
2025-05-11 08:20:45,35.48,245.7,95.98,64,healthy
2025-05-11 08:20:51,0.02,23.47,9.17,16,healthy
2025-05-11 08:20:56,0.02,23.52,9.19,12,healthy
2025-05-11 08:21:02,0.00,3.199,1.25,17,healthy
2025-05-11 08:21:08,0.02,23.39,9.14,17,healthy
2025-05-11 08:21:14,0.02,23.49,9.18,17,healthy
2025-05-11 08:21:20,0.03,23.4,9.14,16,healthy
2025-05-11 08:21:26,0.03,23.48,9.17,13,healthy
2025-05-11 08:21:31,0.00,23.31,9.11,16,healthy
2025-05-11 08:21:37,1.34,23.48,9.17,17,healthy
2025-05-11 08:21:43,49.79,255.9,99.96,4,unhealthy
2025-05-11 08:21:48,0.02,23.4,9.14,16,healthy
2025-05-11 08:21:54,0.02,23.49,9.18,18,healthy
2025-05-11 08:22:00,0.02,23.3,9.10,18,healthy
2025-05-11 08:22:06,0.02,23.49,9.18,18,healthy
2025-05-11 08:22:11,0.00,23.55,9.20,11,healthy
2025-05-11 08:22:17,5.75,38.91,15.20,17,healthy
2025-05-11 08:22:23,0.02,38.69,15.11,18,healthy
2025-05-11 08:22:28,0.00,23.29,9.10,15,healthy
2025-05-11 08:22:34,0.03,23.49,9.18,9,healthy
2025-05-11 08:22:40,0.00,3.184,1.24,17,healthy
2025-05-11 08:27:41,0.03,23.39,9.14,18,healthy
2025-05-11 08:27:47,0.03,23.48,9.17,35,healthy
2025-05-11 08:27:53,0.00,23.42,9.15,18,healthy
2025-05-11 08:27:58,49.86,256,100.00,4,unhealthy
2025-05-11 08:28:04,5.08,23.7,9.26,49,healthy
2025-05-11 08:28:10,50.26,250.1,97.70,52,healthy
2025-05-11 08:29:38,0.03,23.4,9.14,13,healthy
2025-05-11 08:29:44,2.65,23.95,9.36,109,healthy
2025-05-11 08:29:50,0.02,23.4,9.14,18,healthy
2025-05-11 08:29:56,0.03,23.48,9.17,18,healthy
2025-05-11 08:30:02,1.86,33.54,13.10,32,healthy
2025-05-11 08:30:07,0.03,33.59,13.12,19,healthy
2025-05-11 08:30:13,4.13,34.09,13.32,14,healthy
2025-05-11 08:30:19,0.00,2.934,1.15,14,healthy
2025-05-11 08:30:25,0.02,23.73,9.27,14,healthy
2025-05-11 08:30:31,50.70,255.2,99.69,63,healthy
2025-05-11 08:30:36,0.02,23.4,9.14,7,healthy
2025-05-11 08:30:42,6.38,44.11,17.23,16,healthy
2025-05-11 08:30:48,0.01,23.39,9.14,10,healthy
2025-05-11 08:30:54,0.01,23.47,9.17,149,healthy
2025-05-11 08:31:00,0.02,23.39,9.14,11,healthy
2025-05-11 08:31:06,0.02,23.48,9.17,18,healthy
2025-05-11 08:31:11,0.00,23.3,9.10,17,healthy
2025-05-11 08:31:17,4.45,23.48,9.17,22,healthy
2025-05-11 08:31:23,51.48,255.8,99.92,77,unhealthy
2025-05-11 08:31:28,1.47,38.93,15.21,13,healthy
2025-05-11 08:31:34,6.08,38.76,15.14,16,healthy
2025-05-11 08:31:40,25.65,149.8,58.52,194,healthy
2025-05-11 08:31:46,0.72,33.69,13.16,30,healthy
